	ensembl_id	gene_name
3638	ENSG00000114455	HHLA2
3639	ENSG00000144821	MYH15
3640	ENSG00000163507	CIP2A
3641	ENSG00000198919	DZIP3
3642	ENSG00000163515	RETNLB
3643	ENSG00000163519	TRAT1
3644	ENSG00000138472	GUCA1C
3645	ENSG00000114487	MORC1
3646	ENSG00000241224	C3orf85
3647	ENSG00000163530	DPPA2
3648	ENSG00000121570	DPPA4
3649	ENSG00000177707	NECTIN3
3650	ENSG00000153283	CD96
3651	ENSG00000177494	ZBED2
3652	ENSG00000240891	PLCXD2
3653	ENSG00000144824	PHLDB2
3654	ENSG00000144827	ABHD10
3655	ENSG00000144834	TAGLN3
3656	ENSG00000176040	TMPRSS7
3657	ENSG00000114529	C3orf52
3658	ENSG00000174500	GCSAM
3659	ENSG00000172139	SLC9C1
3660	ENSG00000091972	CD200
3661	ENSG00000186265	BTLA
3662	ENSG00000144848	ATG3
3663	ENSG00000138459	SLC35A5
3664	ENSG00000091986	CCDC80
3665	ENSG00000206531	CD200R1L
3666	ENSG00000163606	CD200R1
3667	ENSG00000163607	GTPBP8
3668	ENSG00000163608	NEPRO
3669	ENSG00000144857	BOC
3670	ENSG00000206530	CFAP44
3671	ENSG00000163611	SPICE1
3672	ENSG00000072858	SIDT1
3673	ENSG00000176542	USF3
3674	ENSG00000121579	NAA50
3675	ENSG00000114573	ATP6V1A
3676	ENSG00000178075	GRAMD1C
3677	ENSG00000184307	ZDHHC23
3678	ENSG00000163617	CCDC191
3679	ENSG00000151576	QTRT2
3680	ENSG00000151577	DRD3
3681	ENSG00000174255	ZNF80
3682	ENSG00000181847	TIGIT
3683	ENSG00000172020	GAP43
3684	ENSG00000185565	LSAMP
3685	ENSG00000144847	IGSF11
3686	ENSG00000163424	TEX55
3687	ENSG00000114638	UPK1B
3688	ENSG00000121578	B4GALT4
3689	ENSG00000031081	ARHGAP31
3690	ENSG00000176142	TMEM39A
3691	ENSG00000163389	POGLUT1
3692	ENSG00000113845	TIMMDC1
3693	ENSG00000121594	CD80
3694	ENSG00000144843	ADPRH
3695	ENSG00000144837	PLA1A
3696	ENSG00000121577	POPDC2
3697	ENSG00000138495	COX17
3698	ENSG00000183833	CFAP91
3699	ENSG00000144852	NR1I2
3700	ENSG00000082701	GSK3B
3701	ENSG00000175697	GPR156
3702	ENSG00000163428	LRRC58
3703	ENSG00000163430	FSTL1
3704	ENSG00000065518	NDUFB4
3705	ENSG00000113924	HGD
3706	ENSG00000144840	RABL3
3707	ENSG00000153767	GTF2E1
3708	ENSG00000145087	STXBP5L
3709	ENSG00000051341	POLQ
3710	ENSG00000186103	ARGFX
3711	ENSG00000163833	FBXO40
3712	ENSG00000180353	HCLS1
3713	ENSG00000173230	GOLGB1
3714	ENSG00000173226	IQCB1
3715	ENSG00000145088	EAF2
3716	ENSG00000163406	SLC15A2
3717	ENSG00000145103	ILDR1
3718	ENSG00000114013	CD86
3719	ENSG00000036828	CASR
3720	ENSG00000121552	CSTA
3721	ENSG00000160124	MIX23
3722	ENSG00000114023	FAM162A
3723	ENSG00000196981	WDR5B
3724	ENSG00000114030	KPNA1
3725	ENSG00000138496	PARP9
3726	ENSG00000163840	DTX3L
3727	ENSG00000173200	PARP15
3728	ENSG00000173193	PARP14
3729	ENSG00000169087	HSPBAP1
3730	ENSG00000138463	SLC49A4
3731	ENSG00000082684	SEMA5B
3732	ENSG00000065485	PDIA5
3733	ENSG00000121542	SEC22A
3734	ENSG00000173175	ADCY5
3735	ENSG00000206527	HACD2
3736	ENSG00000065534	MYLK
3737	ENSG00000175455	CCDC14
3738	ENSG00000065371	ROPN1
3739	ENSG00000160145	KALRN
3740	ENSG00000114491	UMPS
3741	ENSG00000082781	ITGB5
3742	ENSG00000173702	MUC13
3743	ENSG00000173706	HEG1
3744	ENSG00000221955	SLC12A8
3745	ENSG00000163848	ZNF148
3746	ENSG00000114520	SNX4
3747	ENSG00000144909	OSBPL11
3748	ENSG00000114547	ROPN1B
3749	ENSG00000114544	SLC41A3
3750	ENSG00000144908	ALDH1L1
3751	ENSG00000163884	KLF15
3752	ENSG00000163885	CFAP100
3753	ENSG00000070476	ZXDC
3754	ENSG00000159650	UROC1
3755	ENSG00000180767	CHST13
3756	ENSG00000180697	C3orf22
3757	ENSG00000197763	TXNRD3
3758	ENSG00000159685	CHCHD6
3759	ENSG00000114554	PLXNA1
3762	ENSG00000163870	TPRA1
3763	ENSG00000073111	MCM2
3764	ENSG00000114631	PODXL2
3765	ENSG00000114626	ABTB1
3766	ENSG00000074416	MGLL
3767	ENSG00000187715	KBTBD12
3768	ENSG00000058262	SEC61A1
3769	ENSG00000175792	RUVBL1
3770	ENSG00000132394	EEFSEC
3771	ENSG00000179407	DNAJB8
3772	ENSG00000179348	GATA2
3773	ENSG00000163902	RPN1
3774	ENSG00000075785	RAB7A
3775	ENSG00000177646	ACAD9
3776	ENSG00000114656	CFAP92
3777	ENSG00000114654	EFCC1
3778	ENSG00000169704	GP9
3779	ENSG00000172780	RAB43
3780	ENSG00000240682	ISY1
3781	ENSG00000169714	CNBP
3782	ENSG00000181789	COPG1
3783	ENSG00000183624	HMCES
3784	ENSG00000184897	H1-10
3785	ENSG00000172771	EFCAB12
3786	ENSG00000163913	IFT122
3787	ENSG00000129071	MBD4
3788	ENSG00000163914	RHO
3789	ENSG00000178804	H1-8
3790	ENSG00000004399	PLXND1
3791	ENSG00000172765	TMCC1
3792	ENSG00000170893	TRH
3793	ENSG00000251287	ALG1L2
3794	ENSG00000172752	COL6A5
3795	ENSG00000206384	COL6A6
3796	ENSG00000196455	PIK3R4
3797	ENSG00000017260	ATP2C1
3798	ENSG00000034533	ASTE1
3799	ENSG00000114670	NEK11
3800	ENSG00000198585	NUDT16
3801	ENSG00000114686	MRPL3
3802	ENSG00000196353	CPNE4
3803	ENSG00000014257	ACP3
3804	ENSG00000138246	DNAJC13
3805	ENSG00000240303	ACAD11
3806	ENSG00000129048	ACKR4
3807	ENSG00000081307	UBA5
3808	ENSG00000113971	NPHP3
3809	ENSG00000144868	TMEM108
3810	ENSG00000170819	BFSP2
3811	ENSG00000091527	CDV3
3812	ENSG00000163781	TOPBP1
3813	ENSG00000144867	SRPRB
3814	ENSG00000154917	RAB6B
3815	ENSG00000174640	SLCO2A1
3816	ENSG00000163785	RYK
3817	ENSG00000114019	AMOTL2
3818	ENSG00000129055	ANAPC13
3819	ENSG00000182923	CEP63
3820	ENSG00000174611	KY
3821	ENSG00000154928	EPHB1
3822	ENSG00000073711	PPP2R3A
3823	ENSG00000174579	MSL2
3824	ENSG00000114054	PCCB
3825	ENSG00000118007	STAG1
3826	ENSG00000168917	SLC35G2
3827	ENSG00000158092	NCK1
3828	ENSG00000174564	IL20RB
3829	ENSG00000168875	SOX14
3830	ENSG00000066405	CLDN18
3831	ENSG00000158163	DZIP1L
3832	ENSG00000118017	A4GNT
3833	ENSG00000138231	DBR1
3834	ENSG00000114098	ARMC8
3835	ENSG00000181322	NME9
3836	ENSG00000158186	MRAS
3837	ENSG00000158220	ESYT3
3838	ENSG00000114107	CEP70
3839	ENSG00000158234	FAIM
3840	ENSG00000051382	PIK3CB
3841	ENSG00000183770	FOXL2
3842	ENSG00000206262	FOXL2NB
3843	ENSG00000206260	PRR23A
3844	ENSG00000175110	MRPS22
3845	ENSG00000184814	PRR23B
3846	ENSG00000233701	PRR23C
3847	ENSG00000184432	COPB2
3848	ENSG00000114113	RBP2
3849	ENSG00000114115	RBP1
3850	ENSG00000163864	NMNAT3
3851	ENSG00000155890	TRIM42
3852	ENSG00000114120	SLC25A36
3853	ENSG00000175093	SPSB4
3854	ENSG00000155893	PXYLP1
3855	ENSG00000177311	ZBTB38
3856	ENSG00000155903	RASA2
3857	ENSG00000114125	RNF7
3858	ENSG00000114124	GRK7
3859	ENSG00000069849	ATP1B3
3860	ENSG00000114126	TFDP2
3861	ENSG00000175066	GK5
3862	ENSG00000114127	XRN1
3863	ENSG00000175054	ATR
3864	ENSG00000120756	PLS1
3865	ENSG00000144935	TRPC1
3866	ENSG00000163710	PCOLCE2
3867	ENSG00000188582	PAQR9
3868	ENSG00000163714	U2SURP
3869	ENSG00000175040	CHST2
3870	ENSG00000181804	SLC9A9
3871	ENSG00000181744	DIPK2A
3872	ENSG00000152952	PLOD2
3873	ENSG00000114698	PLSCR4
3874	ENSG00000163746	PLSCR2
3875	ENSG00000188313	PLSCR1
3876	ENSG00000231213	PLSCR5
3877	ENSG00000174963	ZIC4
3878	ENSG00000152977	ZIC1
3879	ENSG00000144891	AGTR1
3880	ENSG00000153002	CPB1
3881	ENSG00000163751	CPA3
3882	ENSG00000163754	GYG1
3883	ENSG00000071794	HLTF
3884	ENSG00000163755	HPS3
3885	ENSG00000047457	CP
3886	ENSG00000163762	TM4SF18
3887	ENSG00000169908	TM4SF1
3888	ENSG00000169903	TM4SF4
3889	ENSG00000018408	WWTR1
3890	ENSG00000114744	COMMD2
3891	ENSG00000206199	ANKUB1
3892	ENSG00000082996	RNF13
3893	ENSG00000070087	PFN2
3894	ENSG00000196428	TSC22D2
3895	ENSG00000120742	SERP1
3896	ENSG00000144895	EIF2A
3897	ENSG00000198843	SELENOT
3898	ENSG00000181788	SIAH2
3899	ENSG00000214237	MINDY4B
3900	ENSG00000163646	CLRN1
3901	ENSG00000144893	MED12L
3902	ENSG00000174946	GPR171
3903	ENSG00000174944	P2RY14
3904	ENSG00000138271	GPR87
3905	ENSG00000181631	P2RY13
3906	ENSG00000169313	P2RY12
3907	ENSG00000152580	IGSF10
3908	ENSG00000197953	AADACL2
3909	ENSG00000114771	AADAC
3910	ENSG00000198829	SUCNR1
3911	ENSG00000152601	MBNL1
3912	ENSG00000169860	P2RY1
3913	ENSG00000181467	RAP2B
3914	ENSG00000114790	ARHGEF26
3915	ENSG00000174953	DHX36
3916	ENSG00000174948	GPR149
3917	ENSG00000196549	MME
3918	ENSG00000240045	STRIT1
3919	ENSG00000114805	PLCH1
3920	ENSG00000174928	C3orf33
3921	ENSG00000169359	SLC33A1
3922	ENSG00000163655	GMPS
3923	ENSG00000169282	KCNAB1
3924	ENSG00000114850	SSR3
3925	ENSG00000163659	TIPARP
3926	ENSG00000197980	LEKR1
3927	ENSG00000163660	CCNL1
3928	ENSG00000197415	VEPH1
3929	ENSG00000163661	PTX3
3930	ENSG00000168779	SHOX2
3931	ENSG00000174891	RSRC1
3932	ENSG00000178053	MLF1
3933	ENSG00000168827	GFM1
3934	ENSG00000079257	LXN
3935	ENSG00000118849	RARRES1
3936	ENSG00000118855	MFSD1
3937	ENSG00000283154	IQCJ-SCHIP1
3938	ENSG00000214216	IQCJ
3939	ENSG00000151967	SCHIP1
3940	ENSG00000168811	IL12A
3941	ENSG00000180044	C3orf80
3942	ENSG00000068885	IFT80
3943	ENSG00000113810	SMC4
3944	ENSG00000213186	TRIM59
3945	ENSG00000186432	KPNA4
3946	ENSG00000179674	ARL14
3947	ENSG00000163590	PPM1L
3948	ENSG00000169255	B3GALNT1
3949	ENSG00000169251	NMD3
3950	ENSG00000196542	SPTSSB
3951	ENSG00000090402	SI
3952	ENSG00000121871	SLITRK3
3953	ENSG00000114200	BCHE
3954	ENSG00000169064	ZBBX
3955	ENSG00000114204	SERPINI2
3956	ENSG00000174776	WDR49
3957	ENSG00000114209	PDCD10
3958	ENSG00000163536	SERPINI1
3959	ENSG00000173905	GOLIM4
3960	ENSG00000085276	MECOM
3961	ENSG00000184378	ACTRT3
3962	ENSG00000085274	MYNN
3963	ENSG00000171757	LRRC34
3964	ENSG00000188306	LRRIQ4
3965	ENSG00000114248	LRRC31
3966	ENSG00000187033	SAMD7
3967	ENSG00000008952	SEC62
3968	ENSG00000173890	GPR160
3969	ENSG00000173889	PHC3
3970	ENSG00000163558	PRKCI
3971	ENSG00000136603	SKIL
3972	ENSG00000013297	CLDN11
3973	ENSG00000013293	SLC7A14
3974	ENSG00000163584	RPL22L1
3975	ENSG00000163577	EIF5A2
3976	ENSG00000163581	SLC2A2
3977	ENSG00000154310	TNIK
3978	ENSG00000075651	PLD1
3979	ENSG00000186329	TMEM212
3980	ENSG00000075420	FNDC3B
3981	ENSG00000121853	GHSR
3982	ENSG00000121858	TNFSF10
3983	ENSG00000144959	NCEH1
3984	ENSG00000114346	ECT2
3985	ENSG00000144962	SPATA16
3986	ENSG00000169760	NLGN1
3987	ENSG00000177694	NAALADL2
3988	ENSG00000177565	TBL1XR1
3989	ENSG00000197584	KCNMB2
3990	ENSG00000172667	ZMAT3
3991	ENSG00000121879	PIK3CA
3992	ENSG00000171121	KCNMB3
3993	ENSG00000121864	ZNF639
3994	ENSG00000171109	MFN1
3995	ENSG00000114450	GNB4
3996	ENSG00000136518	ACTL6A
3997	ENSG00000136522	MRPL47
3998	ENSG00000136521	NDUFB5
3999	ENSG00000058056	USP13
4000	ENSG00000114757	PEX5L
4001	ENSG00000163728	TTC14
4003	ENSG00000114416	FXR1
4004	ENSG00000205981	DNAJC19
4005	ENSG00000181449	SOX2
4006	ENSG00000058063	ATP11B
4007	ENSG00000043093	DCUN1D1
4008	ENSG00000078070	MCCC1
4009	ENSG00000078081	LAMP3
4010	ENSG00000053524	MCF2L2
4011	ENSG00000176597	B3GNT5
4012	ENSG00000172578	KLHL6
4013	ENSG00000114796	KLHL24
4014	ENSG00000163872	YEATS2
4015	ENSG00000180834	MAP6D1
4016	ENSG00000175193	PARL
4017	ENSG00000114770	ABCC5
4018	ENSG00000186090	HTR3D
4019	ENSG00000178084	HTR3C
4020	ENSG00000186038	HTR3E
4021	ENSG00000145191	EIF2B5
4022	ENSG00000161202	DVL3
4023	ENSG00000161203	AP2M1
4024	ENSG00000161204	ABCF3
4025	ENSG00000145198	VWA5B2
4026	ENSG00000214160	ALG3
4028	ENSG00000163888	CAMK2N2
4029	ENSG00000145194	ECE2
4030	ENSG00000175166	PSMD2
4031	ENSG00000114867	EIF4G1
4032	ENSG00000175182	FAM131A
4033	ENSG00000114859	CLCN2
4034	ENSG00000163882	POLR2H
4035	ENSG00000090534	THPO
4036	ENSG00000090539	CHRD
4037	ENSG00000182580	EPHB3
4038	ENSG00000177383	MAGEF1
4039	ENSG00000156931	VPS8
4040	ENSG00000187068	C3orf70
4041	ENSG00000113790	EHHADH
4042	ENSG00000073803	MAP3K13
4043	ENSG00000163900	TMEM41A
4044	ENSG00000163898	LIPH
4045	ENSG00000163904	SENP2
4046	ENSG00000073792	IGF2BP2
4047	ENSG00000136527	TRA2B
4048	ENSG00000244405	ETV5
4049	ENSG00000058866	DGKG
4050	ENSG00000213139	CRYGS
4051	ENSG00000113838	TBCCD1
4052	ENSG00000090520	DNAJB11
4053	ENSG00000145192	AHSG
4054	ENSG00000090512	FETUB
4055	ENSG00000113905	HRG
4056	ENSG00000113889	KNG1
4057	ENSG00000156976	EIF4A2
4058	ENSG00000163918	RFC4
4059	ENSG00000181092	ADIPOQ
4060	ENSG00000073849	ST6GAL1
4061	ENSG00000163923	RPL39L
4062	ENSG00000175077	RTP1
4063	ENSG00000127241	MASP1
4064	ENSG00000136514	RTP4
4065	ENSG00000157005	SST
4066	ENSG00000198471	RTP2
4067	ENSG00000113916	BCL6
4068	ENSG00000188001	TPRG1
4069	ENSG00000073282	TP63
4070	ENSG00000090530	P3H2
4071	ENSG00000163347	CLDN1
4072	ENSG00000113946	CLDN16
4073	ENSG00000198398	TMEM207
4074	ENSG00000196083	IL1RAP
4075	ENSG00000205835	GMNC
4076	ENSG00000188729	OSTN
4077	ENSG00000188958	UTS2B
4078	ENSG00000152492	CCDC50
4079	ENSG00000114279	FGF12
4080	ENSG00000180611	MB21D2
4081	ENSG00000127252	PLAAT1
4082	ENSG00000187527	ATP13A5
4083	ENSG00000127249	ATP13A4
4084	ENSG00000198836	OPA1
4085	ENSG00000114315	HES1
4086	ENSG00000178772	CPN2
4087	ENSG00000172061	LRRC15
4088	ENSG00000178732	GP5
4089	ENSG00000133657	ATP13A3
4090	ENSG00000145014	TMEM44
4091	ENSG00000041802	LSG1
4092	ENSG00000185112	FAM43A
4093	ENSG00000173950	XXYLT1
4094	ENSG00000114331	ACAP2
4095	ENSG00000184203	PPP1R2
4096	ENSG00000189058	APOD
4097	ENSG00000176945	MUC20
4098	ENSG00000145113	MUC4
4099	ENSG00000061938	TNK2
4100	ENSG00000072274	TFRC
4101	ENSG00000163958	ZDHHC19
4102	ENSG00000163959	SLC51A
4103	ENSG00000161217	PCYT1A
4104	ENSG00000213123	DYNLT2B
4105	ENSG00000145107	TM4SF19
4106	ENSG00000163960	UBXN7
4107	ENSG00000163961	RNF168
4108	ENSG00000214097	SMCO1
4109	ENSG00000185798	WDR53
4110	ENSG00000174013	FBXO45
4111	ENSG00000174004	NRROS
4112	ENSG00000163964	PIGX
4113	ENSG00000174007	CEP19
4114	ENSG00000180370	PAK2
4115	ENSG00000119231	SENP5
4116	ENSG00000114503	NCBP2
4117	ENSG00000270170	NCBP2AS2
4118	ENSG00000119227	PIGZ
4119	ENSG00000163975	MELTF
4120	ENSG00000075711	DLG1
4121	ENSG00000161267	BDH1
4122	ENSG00000145016	RUBCN
4123	ENSG00000122068	FYTTD1
4124	ENSG00000186001	LRCH3
4125	ENSG00000114473	IQCG
4126	ENSG00000182899	RPL35A
4127	ENSG00000185621	LMLN
4128	ENSG00000272602	ZNF595
4129	ENSG00000250312	ZNF718
4130	ENSG00000186777	ZNF732
4131	ENSG00000182903	ZNF721
4132	ENSG00000174227	PIGG
4134	ENSG00000133256	PDE6B
4135	ENSG00000169020	ATP5ME
4136	ENSG00000215375	MYL5
4137	ENSG00000169026	SLC49A3
4138	ENSG00000185619	PCGF3
4139	ENSG00000168993	CPLX1
4140	ENSG00000178950	GAK
4141	ENSG00000127419	TMEM175
4142	ENSG00000145214	DGKQ
4143	ENSG00000145217	SLC26A1
4144	ENSG00000127415	IDUA
4145	ENSG00000127418	FGFRL1
4146	ENSG00000178222	RNF212
4147	ENSG00000159674	SPON2
4148	ENSG00000159692	CTBP1
4149	ENSG00000090316	MAEA
4150	ENSG00000174137	FAM53A
4151	ENSG00000163950	SLBP
4152	ENSG00000013810	TACC3
4153	ENSG00000168936	TMEM129
4154	ENSG00000068078	FGFR3
4155	ENSG00000168924	LETM1
4156	ENSG00000109685	NSD2
4157	ENSG00000185049	NELFA
4158	ENSG00000243449	C4orf48
4159	ENSG00000185818	NAT8L
4160	ENSG00000130997	POLN
4161	ENSG00000214367	HAUS3
4162	ENSG00000123933	MXD4
4163	ENSG00000159733	ZFYVE28
4164	ENSG00000063978	RNF4
4165	ENSG00000125386	FAM193A
4166	ENSG00000168884	TNIP2
4167	ENSG00000087266	SH3BP2
4168	ENSG00000087274	ADD1
4169	ENSG00000109736	MFSD10
4170	ENSG00000087269	NOP14
4171	ENSG00000125388	GRK4
4172	ENSG00000197386	HTT
4173	ENSG00000188981	MSANTD1
4174	ENSG00000159788	RGS12
4175	ENSG00000109758	HGFAC
4176	ENSG00000175920	DOK7
4177	ENSG00000163956	LRPAP1
4178	ENSG00000184160	ADRA2C
4179	ENSG00000163982	OTOP1
4180	ENSG00000132406	TMEM128
4181	ENSG00000145220	LYAR
4182	ENSG00000168826	ZBTB49
4183	ENSG00000168824	NSG1
4184	ENSG00000168818	STX18
4185	ENSG00000163132	MSX1
4186	ENSG00000170891	CYTL1
4187	ENSG00000152953	STK32B
4188	ENSG00000173040	EVC2
4189	ENSG00000072840	EVC
4190	ENSG00000072832	CRMP1
4191	ENSG00000181215	C4orf50
4192	ENSG00000152969	JAKMIP1
4193	ENSG00000109501	WFS1
4194	ENSG00000074211	PPP2R2C
4195	ENSG00000013288	MAN2B2
4196	ENSG00000179010	MRFAP1
4197	ENSG00000163993	S100P
4198	ENSG00000178988	MRFAP1L1
4199	ENSG00000186222	BLOC1S4
4200	ENSG00000170871	KIAA0232
4201	ENSG00000132405	TBC1D14
4202	ENSG00000173013	CCDC96
4203	ENSG00000173011	TADA2B
4204	ENSG00000109519	GRPEL1
4205	ENSG00000184985	SORCS2
4206	ENSG00000178597	PSAPL1
4207	ENSG00000196526	AFAP1
4208	ENSG00000163995	ABLIM2
4209	ENSG00000125089	SH3TC1
4210	ENSG00000170801	HTRA3
4211	ENSG00000087008	ACOX3
4212	ENSG00000155275	TRMT44
4213	ENSG00000155269	GPR78
4214	ENSG00000109625	CPZ
4215	ENSG00000215612	HMX1
4216	ENSG00000229924	FAM90A26
4217	ENSG00000186146	DEFB131A
4218	ENSG00000109667	SLC2A9
4219	ENSG00000169676	DRD5
4220	ENSG00000071127	WDR1
4221	ENSG00000178163	ZNF518B
4222	ENSG00000109684	CLNK
4223	ENSG00000002587	HS3ST1
4224	ENSG00000157869	RAB28
4225	ENSG00000109705	NKX3-2
4226	ENSG00000038219	BOD1L1
4227	ENSG00000137449	CPEB2
4228	ENSG00000163145	C1QTNF7
4229	ENSG00000048342	CC2D2A
4230	ENSG00000118564	FBXL5
4231	ENSG00000237765	FAM200B
4232	ENSG00000109743	BST1
4233	ENSG00000004468	CD38
4234	ENSG00000137440	FGFBP1
4235	ENSG00000137441	FGFBP2
4236	ENSG00000007062	PROM1
4237	ENSG00000169762	TAPT1
4238	ENSG00000169744	LDB2
4239	ENSG00000151552	QDPR
4240	ENSG00000249581	CLRN2
4241	ENSG00000002549	LAP3
4242	ENSG00000047662	FAM184B
4243	ENSG00000163257	DCAF16
4244	ENSG00000109805	NCAPG
4245	ENSG00000178177	LCORL
4246	ENSG00000145147	SLIT2
4247	ENSG00000163138	PACRGL
4248	ENSG00000185774	KCNIP4
4249	ENSG00000152990	ADGRA3
4250	ENSG00000109819	PPARGC1A
4251	ENSG00000109606	DHX15
4252	ENSG00000109610	SOD3
4253	ENSG00000181982	CCDC149
4254	ENSG00000153012	LGI2
4255	ENSG00000109618	SEPSECS
4256	ENSG00000038210	PI4K2B
4257	ENSG00000168228	ZCCHC4
4258	ENSG00000053900	ANAPC4
4259	ENSG00000157765	SLC34A2
4260	ENSG00000091490	SEL1L3
4261	ENSG00000250317	SMIM20
4262	ENSG00000168214	RBPJ
4263	ENSG00000163394	CCKAR
4264	ENSG00000109680	TBC1D19
4265	ENSG00000109689	STIM2
4266	ENSG00000169851	PCDH7
4267	ENSG00000047365	ARAP2
4268	ENSG00000197057	DTHD1
4269	ENSG00000174145	NWD2
4270	ENSG00000154274	C4orf19
4271	ENSG00000181826	RELL1
4272	ENSG00000169299	PGM2
4273	ENSG00000065882	TBC1D1
4274	ENSG00000250254	PTTG2
4275	ENSG00000109787	KLF3
4276	ENSG00000174123	TLR10
4277	ENSG00000174125	TLR1
4278	ENSG00000174130	TLR6
4279	ENSG00000197712	FAM114A1
4280	ENSG00000121895	TMEM156
4281	ENSG00000109790	KLHL5
4282	ENSG00000157796	WDR19
4283	ENSG00000035928	RFC1
4284	ENSG00000134962	KLB
4285	ENSG00000163682	RPL9
4286	ENSG00000121897	LIAS
4287	ENSG00000109814	UGDH
4288	ENSG00000163683	SMIM14
4289	ENSG00000078140	UBE2K
4290	ENSG00000121892	PDS5A
4291	ENSG00000078177	N4BP2
4292	ENSG00000168421	RHOH
4293	ENSG00000174343	CHRNA9
4294	ENSG00000163694	RBM47
4295	ENSG00000179299	NSUN7
4296	ENSG00000163697	APBB2
4297	ENSG00000154277	UCHL1
4298	ENSG00000064042	LIMCH1
4299	ENSG00000109132	PHOX2B
4300	ENSG00000109133	TMEM33
4301	ENSG00000182308	DCAF4L1
4302	ENSG00000014824	SLC30A9
4303	ENSG00000188848	BEND4
4304	ENSG00000178343	SHISA3
4305	ENSG00000124406	ATP8A1
4306	ENSG00000215203	GRXCR1
4307	ENSG00000183783	KCTD8
4308	ENSG00000177752	YIPF7
4309	ENSG00000151806	GUF1
4310	ENSG00000163281	GNPDA2
4311	ENSG00000163285	GABRG1
4312	ENSG00000151834	GABRA2
4313	ENSG00000170516	COX7B2
4314	ENSG00000109158	GABRA4
4315	ENSG00000163288	GABRB1
4316	ENSG00000169019	COMMD8
4317	ENSG00000145246	ATP10D
4318	ENSG00000145244	CORIN
4319	ENSG00000170448	NFXL1
4320	ENSG00000163293	NIPAL1
4321	ENSG00000198515	CNGA1
4322	ENSG00000074966	TXK
4323	ENSG00000135605	TEC
4324	ENSG00000109171	SLAIN2
4325	ENSG00000145248	SLC10A4
4326	ENSG00000182223	ZAR1
4327	ENSG00000075539	FRYL
4328	ENSG00000109180	OCIAD1
4329	ENSG00000145247	OCIAD2
4330	ENSG00000109182	CWH43
4331	ENSG00000109184	DCUN1D4
4332	ENSG00000188993	LRRC66
4333	ENSG00000163069	SGCB
4334	ENSG00000163071	SPATA18
4335	ENSG00000109189	USP46
4336	ENSG00000226887	ERVMER34-1
4337	ENSG00000128045	RASL11B
4338	ENSG00000184178	SCFD2
4339	ENSG00000145216	FIP1L1
4340	ENSG00000072201	LNX1
4341	ENSG00000109220	CHIC2
4342	ENSG00000180613	GSX2
4343	ENSG00000134853	PDGFRA
4344	ENSG00000157404	KIT
4345	ENSG00000128052	KDR
4346	ENSG00000128039	SRD5A3
4347	ENSG00000134851	TMEM165
4348	ENSG00000134852	CLOCK
4349	ENSG00000163440	PDCL2
4350	ENSG00000109255	NMU
4351	ENSG00000250821	EXOC1L
4352	ENSG00000090989	EXOC1
4353	ENSG00000174799	CEP135
4354	ENSG00000109265	CRACD
4355	ENSG00000157426	AASDH
4356	ENSG00000128059	PPAT
4357	ENSG00000128050	PAICS
4358	ENSG00000174780	SRP72
4359	ENSG00000196503	ARL9
4360	ENSG00000249693	THEGL
4361	ENSG00000171476	HOPX
4362	ENSG00000128040	SPINK2
4363	ENSG00000084093	REST
4364	ENSG00000084092	NOA1
4365	ENSG00000047315	POLR2B
4366	ENSG00000163453	IGFBP7
4367	ENSG00000150471	ADGRL3
4368	ENSG00000205678	TECRL
4369	ENSG00000145242	EPHA5
4370	ENSG00000145241	CENPC
4371	ENSG00000035720	STAP1
4372	ENSG00000033178	UBA6
4373	ENSG00000109163	GNRHR
4374	ENSG00000153802	TMPRSS11D
4375	ENSG00000187054	TMPRSS11A
4376	ENSG00000198092	TMPRSS11F
4377	ENSG00000185873	TMPRSS11B
4378	ENSG00000083896	YTHDC1
4379	ENSG00000087128	TMPRSS11E
4380	ENSG00000197888	UGT2B17
4381	ENSG00000196620	UGT2B15
4382	ENSG00000109181	UGT2B10
4383	ENSG00000135220	UGT2A3
4384	ENSG00000171234	UGT2B7
4385	ENSG00000213759	UGT2B11
4386	ENSG00000135226	UGT2B28
4387	ENSG00000156096	UGT2B4
4388	ENSG00000271271	UGT2A2
4389	ENSG00000173610	UGT2A1
4390	ENSG00000173597	SULT1B1
4391	ENSG00000109193	SULT1E1
4392	ENSG00000126545	CSN1S1
4393	ENSG00000135222	CSN2
4394	ENSG00000126549	STATH
4395	ENSG00000205649	HTN3
4396	ENSG00000126550	HTN1
4397	ENSG00000187533	PRR27
4398	ENSG00000109205	ODAM
4399	ENSG00000181617	FDCSP
4400	ENSG00000171209	CSN3
4401	ENSG00000145309	CABS1
4402	ENSG00000109208	SMR3A
4403	ENSG00000171201	SMR3B
4404	ENSG00000171199	OPRPN
4405	ENSG00000171195	MUC7
4406	ENSG00000187689	AMTN
4407	ENSG00000178522	AMBN
4408	ENSG00000132464	ENAM
4409	ENSG00000132465	JCHAIN
4410	ENSG00000132467	UTP3
4411	ENSG00000018189	RUFY3
4412	ENSG00000132463	GRSF1
4413	ENSG00000173542	MOB1B
4414	ENSG00000156136	DCK
4415	ENSG00000080493	SLC4A4
4416	ENSG00000145321	GC
4417	ENSG00000056291	NPFFR2
4418	ENSG00000156140	ADAMTS3
4419	ENSG00000163626	COX18
4420	ENSG00000132466	ANKRD17
4421	ENSG00000163631	ALB
4422	ENSG00000081051	AFP
4423	ENSG00000079557	AFM
